,zmage,izenačenja,porazi
0,901,7,92
1,936,7,57
2,889,9,102
3,892,9,99
4,910,9,81
5,898,10,92
6,920,8,72
7,914,3,83
8,914,13,73
9,910,6,84
10,915,5,80
11,906,6,88
12,901,10,89
13,911,3,86
14,905,7,88
15,913,6,81
16,847,8,145
17,917,6,77
18,909,4,87
19,919,4,77
20,931,4,65
