,zmage,izenačenja,porazi
0,533,154,313
1,641,149,210
2,653,118,229
3,679,167,154
4,748,98,154
5,838,42,120
6,835,37,128
7,902,24,74
8,848,60,92
9,840,62,98
10,807,90,103
11,848,42,110
12,802,59,139
13,858,59,83
14,808,70,122
15,868,34,98
16,907,16,77
17,968,0,32
18,919,33,48
19,901,65,34
20,983,11,6
