,zmage,izenačenja,porazi
0,785,43,172
1,949,36,15
2,969,28,3
3,980,20,0
4,974,23,3
5,967,33,0
6,928,50,22
7,959,41,0
8,866,72,62
9,936,64,0
10,900,58,42
11,936,51,13
12,970,16,14
13,976,8,16
14,980,20,0
15,992,8,0
16,981,15,4
17,991,9,0
18,985,15,0
19,988,12,0
20,982,18,0
