,zmage,izenačenja,porazi
0,508,85,407
1,912,16,72
2,914,12,74
3,801,54,145
4,875,32,93
5,943,18,39
6,915,17,68
7,912,11,77
8,938,2,60
9,951,7,42
10,948,5,47
11,929,11,60
12,946,8,46
13,855,15,130
14,891,13,96
15,922,4,74
16,847,19,134
17,930,8,62
18,900,8,92
19,952,7,41
20,825,7,168
