,zmage,izenačenja,porazi
0,798,31,171
1,881,34,85
2,896,88,16
3,958,39,3
4,982,18,0
5,980,20,0
6,983,17,0
7,985,15,0
8,990,10,0
9,988,12,0
10,986,14,0
11,993,7,0
12,991,9,0
13,986,14,0
14,991,9,0
15,994,6,0
16,991,9,0
17,989,11,0
18,984,16,0
19,972,28,0
20,988,12,0
